Line,Timestamp,Filename,Treatment,Replicate,Analyte,RT,PeakArea,NonylAcetate,TIC,NA_Added,Quantity
668,4/8/2021 13:58,T5-7.D,T5,7,camphene,7.94,360222,6105498,5.212068429,200,4.106
1620,4/8/2021 13:58,T5-7.D,T5,7,camphor,11.25,75609,6105498,5.789524239,200,0.957
532,4/8/2021 13:58,T5-7.D,T5,7,cumene,7.5,299777,6105498,2.289488255,200,1.501
1144,4/8/2021 13:58,T5-7.D,T5,7,delta-3-carene,8.99,235705,6105498,4.080706382,200,2.104
736,4/8/2021 13:58,T5-7.D,T5,7,"hexanal, 2-ethyl-",8,2986719,6105498,4.041975892,200,26.402
1280,4/8/2021 13:58,T5-7.D,T5,7,limonene,9.3,756699,6105498,8.150954255,200,13.489
1484,4/8/2021 13:58,T5-7.D,T5,7,linalool,10.42,72014,6105498,8.983776528,200,1.415
1756,4/8/2021 13:58,T5-7.D,T5,7,methyl salicylate,11.98,65249,6105498,3.27745436,200,0.468
1688,4/8/2021 13:58,T5-7.D,T5,7,napthalene,11.85,702159,6105498,1.87984147,200,2.887
1824,4/8/2021 13:58,T5-7.D,T5,7,n-decanal,12.04,131518,6105498,10.67217566,200,3.07
396,4/8/2021 13:58,T5-7.D,T5,7,n-heptanal,7.07,253274,6105498,7.753393531,200,4.295
124,4/8/2021 13:58,T5-7.D,T5,7,n-hexanal,5.29,697213,6105498,4.524512422,200,6.899
1552,4/8/2021 13:58,T5-7.D,T5,7,n-nonanal,10.48,307584,6105498,8.477547446,200,5.703
1008,4/8/2021 13:58,T5-7.D,T5,7,n-octanal,8.83,115778,6105498,14.09759369,200,3.57
56,4/8/2021 13:58,T5-7.D,T5,7,n-octane,5.23,3040245,6105498,5.50135318,200,36.579
1892,4/8/2021 13:58,T5-7.D,T5,7,nonyl acetate,13.5,6105498,6105498,14.97824611,200,200
3048,4/8/2021 13:58,T5-7.D,T5,7,n-tridecan-1-ol,16.91,23534035,6105498,10.38602801,200,534.557
1212,4/8/2021 13:58,T5-7.D,T5,7,p-cymene ,9.23,409327,6105498,2.440449642,200,2.185
192,4/8/2021 13:58,T5-7.D,T5,7,pentanone<4-hydroxy-4-methyl-2->,6.01,12165313,6105498,4.380727173,200,116.551
1416,4/8/2021 13:58,T5-7.D,T5,7,RI 1101.4,10.42,72019,6105498,3.035613552,200,0.478
1960,4/8/2021 13:58,T5-7.D,T5,7,RI 1350.0,14.03,236156,6105498,8.782698462,200,4.536
2028,4/8/2021 13:58,T5-7.D,T5,7,RI 1384.8,14.5,43965,6105498,11.49152542,200,1.105
2096,4/8/2021 13:58,T5-7.D,T5,7,RI 1391.0,14.59,209430,6105498,15.1109773,200,6.921
2164,4/8/2021 13:58,T5-7.D,T5,7,RI 1409.4,14.83,98603,6105498,6.362679426,200,1.372
2232,4/8/2021 13:58,T5-7.D,T5,7,RI 1423.4,15.01,54948,6105498,17.32354703,200,2.082
2300,4/8/2021 13:58,T5-7.D,T5,7,RI 1427.9,15.07,490781,6105498,12.19555849,200,13.09
2368,4/8/2021 13:58,T5-7.D,T5,7,RI 1433.6,15.14,13883,6105498,7.994166667,200,0.243
2436,4/8/2021 13:58,T5-7.D,T5,7,RI 1434.6,15.15,3760174,6105498,8.765701808,200,72.085
2504,4/8/2021 13:58,T5-7.D,T5,7,RI 1439.0,15.2,13992,6105498,5.815867925,200,0.178
2572,4/8/2021 13:58,T5-7.D,T5,7,RI 1447.4,15.31,86385,6105498,14.09469775,200,2.663
2640,4/8/2021 13:58,T5-7.D,T5,7,RI 1452.8,15.38,41782,6105498,14.34619794,200,1.311
2708,4/8/2021 13:58,T5-7.D,T5,7,RI 1473.2,15.65,58439,6105498,8.702692308,200,1.112
2912,4/8/2021 13:58,T5-7.D,T5,7,RI 1491.9,15.88,18753,6105498,7.972417017,200,0.327
2980,4/8/2021 13:58,T5-7.D,T5,7,RI 1515.5,16.16,39901,6105498,3.250375825,200,0.284
464,4/8/2021 13:58,T5-7.D,T5,7,RI 926.2,7.45,100779,6105498,2.442103908,200,0.538
872,4/8/2021 13:58,T5-7.D,T5,7,sabinene,8.36,45772,6105498,3.300065277,200,0.33
3116,4/8/2021 13:58,T5-7.D,T5,7,tetradecanal,17.35,341744,6105498,12.04965676,200,9.006
1349,4/13/2021 20:39,T5-8.D,T5,8,(E)-beta-ocimene,9.58,195780,6192609,5.294651542,200,2.235
1077,4/13/2021 20:39,T5-8.D,T5,8,(Z)-3-hexenyl acetate,8.88,1278574,6192609,3.984787204,200,10.986
2777,4/13/2021 20:39,T5-8.D,T5,8,1-dodecanol,15.67,12298190,6192609,15.47239577,200,410.293
2845,4/13/2021 20:39,T5-8.D,T5,8,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,559034,6192609,8.635928571,200,10.41
329,4/13/2021 20:39,T5-8.D,T5,8,2-heptanone,6.87,517294,6192609,3.192339999,200,3.561
261,4/13/2021 20:39,T5-8.D,T5,8,3-heptanone,6.8,1888725,6192609,2.37080924,200,9.655
601,4/13/2021 20:39,T5-8.D,T5,8,alpha-pinene,7.66,4093537,6192609,4.024764937,200,35.525
805,4/13/2021 20:39,T5-8.D,T5,8,benzaldehyde,8.14,3312274,6192609,2.597346396,200,18.55
941,4/13/2021 20:39,T5-8.D,T5,8,beta-pinene,8.43,2275151,6192609,3.93557867,200,19.307
669,4/13/2021 20:39,T5-8.D,T5,8,camphene,7.94,811049,6192609,5.212068429,200,9.115
1621,4/13/2021 20:39,T5-8.D,T5,8,camphor,11.25,169822,6192609,5.789524239,200,2.12
533,4/13/2021 20:39,T5-8.D,T5,8,cumene,7.49,714615,6192609,2.289488255,200,3.528
1145,4/13/2021 20:39,T5-8.D,T5,8,delta-3-carene,8.99,481216,6192609,4.080706382,200,4.234
737,4/13/2021 20:39,T5-8.D,T5,8,"hexanal, 2-ethyl-",8,5076331,6192609,4.041975892,200,44.242
1281,4/13/2021 20:39,T5-8.D,T5,8,limonene,9.3,1325915,6192609,8.150954255,200,23.303
1485,4/13/2021 20:39,T5-8.D,T5,8,linalool,10.42,169384,6192609,8.983776528,200,3.281
1757,4/13/2021 20:39,T5-8.D,T5,8,methyl salicylate,11.97,338702,6192609,3.27745436,200,2.394
1689,4/13/2021 20:39,T5-8.D,T5,8,napthalene,11.85,1629274,6192609,1.87984147,200,6.604
1825,4/13/2021 20:39,T5-8.D,T5,8,n-decanal,12.04,280189,6192609,10.67217566,200,6.448
397,4/13/2021 20:39,T5-8.D,T5,8,n-heptanal,7.06,440398,6192609,7.753393531,200,7.363
125,4/13/2021 20:39,T5-8.D,T5,8,n-hexanal,5.28,792891,6192609,4.524512422,200,7.735
1553,4/13/2021 20:39,T5-8.D,T5,8,n-nonanal,10.48,533986,6192609,8.477547446,200,9.761
1009,4/13/2021 20:39,T5-8.D,T5,8,n-octanal,8.82,248152,6192609,14.09759369,200,7.543
57,4/13/2021 20:39,T5-8.D,T5,8,n-octane,5.21,2903877,6192609,5.50135318,200,34.446
1893,4/13/2021 20:39,T5-8.D,T5,8,nonyl acetate,13.5,6192609,6192609,14.97824611,200,200
3049,4/13/2021 20:39,T5-8.D,T5,8,n-tridecan-1-ol,16.91,24585624,6192609,10.38602801,200,550.587
1213,4/13/2021 20:39,T5-8.D,T5,8,p-cymene ,9.23,672822,6192609,2.440449642,200,3.541
193,4/13/2021 20:39,T5-8.D,T5,8,pentanone<4-hydroxy-4-methyl-2->,6.01,16686044,6192609,4.380727173,200,157.614
1417,4/13/2021 20:39,T5-8.D,T5,8,RI 1101.4,10.41,169624,6192609,3.035613552,200,1.11
1961,4/13/2021 20:39,T5-8.D,T5,8,RI 1350.0,14.03,406413,6192609,8.782698462,200,7.696
2029,4/13/2021 20:39,T5-8.D,T5,8,RI 1384.8,14.5,50624,6192609,11.49152542,200,1.254
2097,4/13/2021 20:39,T5-8.D,T5,8,RI 1391.0,14.59,256504,6192609,15.1109773,200,8.358
2165,4/13/2021 20:39,T5-8.D,T5,8,RI 1409.4,14.83,140177,6192609,6.362679426,200,1.923
2233,4/13/2021 20:39,T5-8.D,T5,8,RI 1423.4,15.01,91521,6192609,17.32354703,200,3.419
2301,4/13/2021 20:39,T5-8.D,T5,8,RI 1427.9,15.07,623535,6192609,12.19555849,200,16.397
2369,4/13/2021 20:39,T5-8.D,T5,8,RI 1433.6,15.14,35010,6192609,7.994166667,200,0.603
2437,4/13/2021 20:39,T5-8.D,T5,8,RI 1434.6,15.15,4025350,6192609,8.765701808,200,76.083
2505,4/13/2021 20:39,T5-8.D,T5,8,RI 1439.0,15.2,19086,6192609,5.815867925,200,0.239
2573,4/13/2021 20:39,T5-8.D,T5,8,RI 1447.4,15.31,137187,6192609,14.09469775,200,4.169
2641,4/13/2021 20:39,T5-8.D,T5,8,RI 1452.8,15.38,95442,6192609,14.34619794,200,2.952
2709,4/13/2021 20:39,T5-8.D,T5,8,RI 1473.2,15.64,69093,6192609,8.702692308,200,1.297
2913,4/13/2021 20:39,T5-8.D,T5,8,RI 1491.9,15.88,15934,6192609,7.972417017,200,0.274
2981,4/13/2021 20:39,T5-8.D,T5,8,RI 1515.5,16.16,52846,6192609,3.250375825,200,0.37
465,4/13/2021 20:39,T5-8.D,T5,8,RI 926.2,7.45,209678,6192609,2.442103908,200,1.104
873,4/13/2021 20:39,T5-8.D,T5,8,sabinene,8.36,92302,6192609,3.300065277,200,0.657
3117,4/13/2021 20:39,T5-8.D,T5,8,tetradecanal,17.35,491746,6192609,12.04965676,200,12.776
1350,4/13/2021 11:29,T5-9.D,T5,9,(E)-beta-ocimene,9.58,90562,5464302,5.294651542,200,1.172
1078,4/13/2021 11:29,T5-9.D,T5,9,(Z)-3-hexenyl acetate,8.88,708709,5464302,3.984787204,200,6.901
2778,4/13/2021 11:29,T5-9.D,T5,9,1-dodecanol,15.66,5051364,5464302,15.47239577,200,190.986
2846,4/13/2021 11:29,T5-9.D,T5,9,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,331912,5464302,8.635928571,200,7.004
330,4/13/2021 11:29,T5-9.D,T5,9,2-heptanone,6.87,337649,5464302,3.192339999,200,2.634
262,4/13/2021 11:29,T5-9.D,T5,9,3-heptanone,6.8,1140956,5464302,2.37080924,200,6.61
602,4/13/2021 11:29,T5-9.D,T5,9,alpha-pinene,7.66,2263730,5464302,4.024764937,200,22.264
806,4/13/2021 11:29,T5-9.D,T5,9,benzaldehyde,8.14,2056166,5464302,2.597346396,200,13.05
942,4/13/2021 11:29,T5-9.D,T5,9,beta-pinene,8.43,1183497,5464302,3.93557867,200,11.382
670,4/13/2021 11:29,T5-9.D,T5,9,camphene,7.94,441837,5464302,5.212068429,200,5.627
1622,4/13/2021 11:29,T5-9.D,T5,9,camphor,11.25,88932,5464302,5.789524239,200,1.258
534,4/13/2021 11:29,T5-9.D,T5,9,cumene,7.49,370937,5464302,2.289488255,200,2.075
1146,4/13/2021 11:29,T5-9.D,T5,9,delta-3-carene,8.99,250733,5464302,4.080706382,200,2.5
738,4/13/2021 11:29,T5-9.D,T5,9,"hexanal, 2-ethyl-",8,2520603,5464302,4.041975892,200,24.896
1282,4/13/2021 11:29,T5-9.D,T5,9,limonene,9.3,745959,5464302,8.150954255,200,14.858
1486,4/13/2021 11:29,T5-9.D,T5,9,linalool,10.42,96440,5464302,8.983776528,200,2.117
1758,4/13/2021 11:29,T5-9.D,T5,9,methyl salicylate,11.98,103256,5464302,3.27745436,200,0.827
1690,4/13/2021 11:29,T5-9.D,T5,9,napthalene,11.85,791329,5464302,1.87984147,200,3.635
1826,4/13/2021 11:29,T5-9.D,T5,9,n-decanal,12.04,158719,5464302,10.67217566,200,4.139
398,4/13/2021 11:29,T5-9.D,T5,9,n-heptanal,7.06,303678,5464302,7.753393531,200,5.754
126,4/13/2021 11:29,T5-9.D,T5,9,n-hexanal,5.28,821479,5464302,4.524512422,200,9.082
1554,4/13/2021 11:29,T5-9.D,T5,9,n-nonanal,10.48,327706,5464302,8.477547446,200,6.789
1010,4/13/2021 11:29,T5-9.D,T5,9,n-octanal,8.83,172936,5464302,14.09759369,200,5.958
58,4/13/2021 11:29,T5-9.D,T5,9,n-octane,5.23,2784937,5464302,5.50135318,200,37.439
1894,4/13/2021 11:29,T5-9.D,T5,9,nonyl acetate,13.5,5464302,5464302,14.97824611,200,200
3050,4/13/2021 11:29,T5-9.D,T5,9,n-tridecan-1-ol,16.9,17141600,5464302,10.38602801,200,435.046
1214,4/13/2021 11:29,T5-9.D,T5,9,p-cymene ,9.23,377723,5464302,2.440449642,200,2.253
194,4/13/2021 11:29,T5-9.D,T5,9,pentanone<4-hydroxy-4-methyl-2->,6.01,12861595,5464302,4.380727173,200,137.681
1418,4/13/2021 11:29,T5-9.D,T5,9,RI 1101.4,10.42,96501,5464302,3.035613552,200,0.716
1962,4/13/2021 11:29,T5-9.D,T5,9,RI 1350.0,14.03,285701,5464302,8.782698462,200,6.132
2030,4/13/2021 11:29,T5-9.D,T5,9,RI 1384.8,14.5,62804,5464302,11.49152542,200,1.764
2098,4/13/2021 11:29,T5-9.D,T5,9,RI 1391.0,14.59,200756,5464302,15.1109773,200,7.413
2166,4/13/2021 11:29,T5-9.D,T5,9,RI 1409.4,14.83,107752,5464302,6.362679426,200,1.675
2234,4/13/2021 11:29,T5-9.D,T5,9,RI 1423.4,15.01,62463,5464302,17.32354703,200,2.644
2302,4/13/2021 11:29,T5-9.D,T5,9,RI 1427.9,15.07,459070,5464302,12.19555849,200,13.681
2370,4/13/2021 11:29,T5-9.D,T5,9,RI 1433.6,15.13,16821,5464302,7.994166667,200,0.329
2438,4/13/2021 11:29,T5-9.D,T5,9,RI 1434.6,15.15,1736616,5464302,8.765701808,200,37.198
2506,4/13/2021 11:29,T5-9.D,T5,9,RI 1439.0,15.21,13664,5464302,5.815867925,200,0.194
2574,4/13/2021 11:29,T5-9.D,T5,9,RI 1447.4,15.31,84596,5464302,14.09469775,200,2.914
2642,4/13/2021 11:29,T5-9.D,T5,9,RI 1452.8,15.38,53418,5464302,14.34619794,200,1.873
2710,4/13/2021 11:29,T5-9.D,T5,9,RI 1473.2,15.64,56314,5464302,8.702692308,200,1.198
2914,4/13/2021 11:29,T5-9.D,T5,9,RI 1491.9,15.88,12163,5464302,7.972417017,200,0.237
2982,4/13/2021 11:29,T5-9.D,T5,9,RI 1515.5,16.16,35634,5464302,3.250375825,200,0.283
466,4/13/2021 11:29,T5-9.D,T5,9,RI 926.2,7.45,123691,5464302,2.442103908,200,0.738
874,4/13/2021 11:29,T5-9.D,T5,9,sabinene,8.36,50914,5464302,3.300065277,200,0.411
3118,4/13/2021 11:29,T5-9.D,T5,9,tetradecanal,17.35,211635,5464302,12.04965676,200,6.232
1351,4/13/2021 12:01,T6-1.D,T6,1,(E)-beta-ocimene,9.58,86377,5951505,5.294651542,200,1.026
1079,4/13/2021 12:01,T6-1.D,T6,1,(Z)-3-hexenyl acetate,8.88,647049,5951505,3.984787204,200,5.785
2779,4/13/2021 12:01,T6-1.D,T6,1,1-dodecanol,15.67,9728570,5951505,15.47239577,200,337.714
2847,4/13/2021 12:01,T6-1.D,T6,1,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,190371,5951505,8.635928571,200,3.689
331,4/13/2021 12:01,T6-1.D,T6,1,2-heptanone,6.88,239019,5951505,3.192339999,200,1.712
263,4/13/2021 12:01,T6-1.D,T6,1,3-heptanone,6.8,1081848,5951505,2.37080924,200,5.754
603,4/13/2021 12:01,T6-1.D,T6,1,alpha-pinene,7.66,2064357,5951505,4.024764937,200,18.641
807,4/13/2021 12:01,T6-1.D,T6,1,benzaldehyde,8.14,1835383,5951505,2.597346396,200,10.695
943,4/13/2021 12:01,T6-1.D,T6,1,beta-pinene,8.43,1088826,5951505,3.93557867,200,9.614
671,4/13/2021 12:01,T6-1.D,T6,1,camphene,7.94,378474,5951505,5.212068429,200,4.426
1623,4/13/2021 12:01,T6-1.D,T6,1,camphor,11.25,87914,5951505,5.789524239,200,1.142
535,4/13/2021 12:01,T6-1.D,T6,1,cumene,7.49,340393,5951505,2.289488255,200,1.748
1147,4/13/2021 12:01,T6-1.D,T6,1,delta-3-carene,8.99,239512,5951505,4.080706382,200,2.193
739,4/13/2021 12:01,T6-1.D,T6,1,"hexanal, 2-ethyl-",8,1935072,5951505,4.041975892,200,17.548
1283,4/13/2021 12:01,T6-1.D,T6,1,limonene,9.3,714418,5951505,8.150954255,200,13.065
1487,4/13/2021 12:01,T6-1.D,T6,1,linalool,10.42,101926,5951505,8.983776528,200,2.054
1759,4/13/2021 12:01,T6-1.D,T6,1,methyl salicylate,11.98,120112,5951505,3.27745436,200,0.883
1691,4/13/2021 12:01,T6-1.D,T6,1,napthalene,11.85,788095,5951505,1.87984147,200,3.324
1827,4/13/2021 12:01,T6-1.D,T6,1,n-decanal,12.04,238778,5951505,10.67217566,200,5.717
399,4/13/2021 12:01,T6-1.D,T6,1,n-heptanal,7.06,257611,5951505,7.753393531,200,4.481
127,4/13/2021 12:01,T6-1.D,T6,1,n-hexanal,5.28,874779,5951505,4.524512422,200,8.88
1555,4/13/2021 12:01,T6-1.D,T6,1,n-nonanal,10.48,412397,5951505,8.477547446,200,7.844
1011,4/13/2021 12:01,T6-1.D,T6,1,n-octanal,8.83,158095,5951505,14.09759369,200,5
59,4/13/2021 12:01,T6-1.D,T6,1,n-octane,5.22,2994215,5951505,5.50135318,200,36.957
1895,4/13/2021 12:01,T6-1.D,T6,1,nonyl acetate,13.5,5951505,5951505,14.97824611,200,200
3051,4/13/2021 12:01,T6-1.D,T6,1,n-tridecan-1-ol,16.9,16428917,5951505,10.38602801,200,382.825
1215,4/13/2021 12:01,T6-1.D,T6,1,p-cymene ,9.23,346791,5951505,2.440449642,200,1.899
195,4/13/2021 12:01,T6-1.D,T6,1,pentanone<4-hydroxy-4-methyl-2->,6.01,13508848,5951505,4.380727173,200,132.772
1419,4/13/2021 12:01,T6-1.D,T6,1,RI 1101.4,10.42,101530,5951505,3.035613552,200,0.691
1963,4/13/2021 12:01,T6-1.D,T6,1,RI 1350.0,14.03,316089,5951505,8.782698462,200,6.228
2031,4/13/2021 12:01,T6-1.D,T6,1,RI 1384.8,14.5,23580,5951505,11.49152542,200,0.608
2099,4/13/2021 12:01,T6-1.D,T6,1,RI 1391.0,14.59,216903,5951505,15.1109773,200,7.354
2167,4/13/2021 12:01,T6-1.D,T6,1,RI 1409.4,14.83,123738,5951505,6.362679426,200,1.766
2235,4/13/2021 12:01,T6-1.D,T6,1,RI 1423.4,15.01,68785,5951505,17.32354703,200,2.673
2303,4/13/2021 12:01,T6-1.D,T6,1,RI 1427.9,15.07,575522,5951505,12.19555849,200,15.747
2371,4/13/2021 12:01,T6-1.D,T6,1,RI 1433.6,15.14,15182,5951505,7.994166667,200,0.272
2439,4/13/2021 12:01,T6-1.D,T6,1,RI 1434.6,15.15,3498914,5951505,8.765701808,200,68.812
2507,4/13/2021 12:01,T6-1.D,T6,1,RI 1439.0,15.2,18095,5951505,5.815867925,200,0.236
2575,4/13/2021 12:01,T6-1.D,T6,1,RI 1447.4,15.31,85831,5951505,14.09469775,200,2.714
2643,4/13/2021 12:01,T6-1.D,T6,1,RI 1452.8,15.38,56308,5951505,14.34619794,200,1.812
2711,4/13/2021 12:01,T6-1.D,T6,1,RI 1473.2,15.64,61582,5951505,8.702692308,200,1.202
2915,4/13/2021 12:01,T6-1.D,T6,1,RI 1491.9,15.87,13765,5951505,7.972417017,200,0.246
2983,4/13/2021 12:01,T6-1.D,T6,1,RI 1515.5,16.16,36730,5951505,3.250375825,200,0.268
467,4/13/2021 12:01,T6-1.D,T6,1,RI 926.2,7.45,108533,5951505,2.442103908,200,0.595
875,4/13/2021 12:01,T6-1.D,T6,1,sabinene,8.36,48623,5951505,3.300065277,200,0.36
3119,4/13/2021 12:01,T6-1.D,T6,1,tetradecanal,17.35,191888,5951505,12.04965676,200,5.188
1352,4/13/2021 15:16,T6-10.D,T6,10,(E)-beta-ocimene,9.58,81515,5249426,5.294651542,200,1.098
1080,4/13/2021 15:16,T6-10.D,T6,10,(Z)-3-hexenyl acetate,8.88,496754,5249426,3.984787204,200,5.035
2780,4/13/2021 15:16,T6-10.D,T6,10,1-dodecanol,15.68,19610447,5249426,15.47239577,200,771.795
2848,4/13/2021 15:16,T6-10.D,T6,10,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,654172,5249426,8.635928571,200,14.37
332,4/13/2021 15:16,T6-10.D,T6,10,2-heptanone,6.88,268797,5249426,3.192339999,200,2.183
264,4/13/2021 15:16,T6-10.D,T6,10,3-heptanone,6.81,953887,5249426,2.37080924,200,5.752
604,4/13/2021 15:16,T6-10.D,T6,10,alpha-pinene,7.66,2079253,5249426,4.024764937,200,21.287
808,4/13/2021 15:16,T6-10.D,T6,10,benzaldehyde,8.15,1317558,5249426,2.597346396,200,8.705
944,4/13/2021 15:16,T6-10.D,T6,10,beta-pinene,8.43,1090610,5249426,3.93557867,200,10.918
672,4/13/2021 15:16,T6-10.D,T6,10,camphene,7.94,442056,5249426,5.212068429,200,5.861
1624,4/13/2021 15:16,T6-10.D,T6,10,camphor,11.25,62811,5249426,5.789524239,200,0.925
536,4/13/2021 15:16,T6-10.D,T6,10,cumene,7.5,281967,5249426,2.289488255,200,1.642
1148,4/13/2021 15:16,T6-10.D,T6,10,delta-3-carene,8.99,216223,5249426,4.080706382,200,2.244
740,4/13/2021 15:16,T6-10.D,T6,10,"hexanal, 2-ethyl-",8,3089437,5249426,4.041975892,200,31.764
1284,4/13/2021 15:16,T6-10.D,T6,10,limonene,9.3,600318,5249426,8.150954255,200,12.446
1488,4/13/2021 15:16,T6-10.D,T6,10,linalool,10.42,74505,5249426,8.983776528,200,1.703
1760,4/13/2021 15:16,T6-10.D,T6,10,methyl salicylate,11.98,112100,5249426,3.27745436,200,0.935
1692,4/13/2021 15:16,T6-10.D,T6,10,napthalene,11.85,559074,5249426,1.87984147,200,2.673
1828,4/13/2021 15:16,T6-10.D,T6,10,n-decanal,12.04,208863,5249426,10.67217566,200,5.67
400,4/13/2021 15:16,T6-10.D,T6,10,n-heptanal,7.07,181151,5249426,7.753393531,200,3.573
128,4/13/2021 15:16,T6-10.D,T6,10,n-hexanal,5.29,392014,5249426,4.524512422,200,4.512
1556,4/13/2021 15:16,T6-10.D,T6,10,n-nonanal,10.48,352841,5249426,8.477547446,200,7.609
1012,4/13/2021 15:16,T6-10.D,T6,10,n-octanal,8.83,109096,5249426,14.09759369,200,3.912
60,4/13/2021 15:16,T6-10.D,T6,10,n-octane,5.24,2578999,5249426,5.50135318,200,36.089
1896,4/13/2021 15:16,T6-10.D,T6,10,nonyl acetate,13.5,5249426,5249426,14.97824611,200,200
3052,4/13/2021 15:16,T6-10.D,T6,10,n-tridecan-1-ol,16.91,29686030,5249426,10.38602801,200,784.258
1216,4/13/2021 15:16,T6-10.D,T6,10,p-cymene ,9.22,248329,5249426,2.440449642,200,1.542
196,4/13/2021 15:16,T6-10.D,T6,10,pentanone<4-hydroxy-4-methyl-2->,6.02,15805557,5249426,4.380727173,200,176.122
1420,4/13/2021 15:16,T6-10.D,T6,10,RI 1101.4,10.42,74574,5249426,3.035613552,200,0.576
1964,4/13/2021 15:16,T6-10.D,T6,10,RI 1350.0,14.03,300166,5249426,8.782698462,200,6.706
2032,4/13/2021 15:16,T6-10.D,T6,10,RI 1384.8,14.5,22390,5249426,11.49152542,200,0.654
2100,4/13/2021 15:16,T6-10.D,T6,10,RI 1391.0,14.59,204295,5249426,15.1109773,200,7.852
2168,4/13/2021 15:16,T6-10.D,T6,10,RI 1409.4,14.83,112206,5249426,6.362679426,200,1.816
2236,4/13/2021 15:16,T6-10.D,T6,10,RI 1423.4,15.01,69105,5249426,17.32354703,200,3.045
2304,4/13/2021 15:16,T6-10.D,T6,10,RI 1427.9,15.07,517817,5249426,12.19555849,200,16.063
2372,4/13/2021 15:16,T6-10.D,T6,10,RI 1433.6,15.14,16125,5249426,7.994166667,200,0.328
2440,4/13/2021 15:16,T6-10.D,T6,10,RI 1434.6,15.15,7196947,5249426,8.765701808,200,160.469
2508,4/13/2021 15:16,T6-10.D,T6,10,RI 1439.0,15.21,15667,5249426,5.815867925,200,0.232
2576,4/13/2021 15:16,T6-10.D,T6,10,RI 1447.4,15.31,66997,5249426,14.09469775,200,2.402
2644,4/13/2021 15:16,T6-10.D,T6,10,RI 1452.8,15.38,55697,5249426,14.34619794,200,2.032
2712,4/13/2021 15:16,T6-10.D,T6,10,RI 1473.2,15.64,55058,5249426,8.702692308,200,1.219
2916,4/13/2021 15:16,T6-10.D,T6,10,RI 1491.9,15.88,10569,5249426,7.972417017,200,0.214
2984,4/13/2021 15:16,T6-10.D,T6,10,RI 1515.5,16.16,34301,5249426,3.250375825,200,0.284
468,4/13/2021 15:16,T6-10.D,T6,10,RI 926.2,7.45,123389,5249426,2.442103908,200,0.766
876,4/13/2021 15:16,T6-10.D,T6,10,sabinene,8.36,48636,5249426,3.300065277,200,0.408
3120,4/13/2021 15:16,T6-10.D,T6,10,tetradecanal,17.35,295993,5249426,12.04965676,200,9.072
1353,4/12/2021 13:11,T6-2.D,T6,2,(E)-beta-ocimene,9.58,16023,6626068,5.294651542,200,0.171
1081,4/12/2021 13:11,T6-2.D,T6,2,(Z)-3-hexenyl acetate,8.88,159163,6626068,3.984787204,200,1.278
2781,4/12/2021 13:11,T6-2.D,T6,2,1-dodecanol,15.66,4216582,6626068,15.47239577,200,131.471
2849,4/12/2021 13:11,T6-2.D,T6,2,"2,6-di-tert-butyl-1,4-benzoquinone",15.73,58084,6626068,8.635928571,200,1.011
333,4/12/2021 13:11,T6-2.D,T6,2,2-heptanone,6.88,67746,6626068,3.192339999,200,0.436
265,4/12/2021 13:11,T6-2.D,T6,2,3-heptanone,6.81,411352,6626068,2.37080924,200,1.965
605,4/12/2021 13:11,T6-2.D,T6,2,alpha-pinene,7.66,269097,6626068,4.024764937,200,2.183
809,4/12/2021 13:11,T6-2.D,T6,2,benzaldehyde,8.14,450835,6626068,2.597346396,200,2.36
945,4/12/2021 13:11,T6-2.D,T6,2,beta-pinene,8.43,125436,6626068,3.93557867,200,0.995
673,4/12/2021 13:11,T6-2.D,T6,2,camphene,7.94,34134,6626068,5.212068429,200,0.359
1625,4/12/2021 13:11,T6-2.D,T6,2,camphor,11.25,23570,6626068,5.789524239,200,0.275
537,4/12/2021 13:11,T6-2.D,T6,2,cumene,7.5,72831,6626068,2.289488255,200,0.336
1149,4/12/2021 13:11,T6-2.D,T6,2,delta-3-carene,8.99,37852,6626068,4.080706382,200,0.311
741,4/12/2021 13:11,T6-2.D,T6,2,"hexanal, 2-ethyl-",8,1182931,6626068,4.041975892,200,9.635
1285,4/12/2021 13:11,T6-2.D,T6,2,limonene,9.3,329028,6626068,8.150954255,200,5.404
1489,4/12/2021 13:11,T6-2.D,T6,2,linalool,10.42,26765,6626068,8.983776528,200,0.485
1761,4/12/2021 13:11,T6-2.D,T6,2,methyl salicylate,11.98,98871,6626068,3.27745436,200,0.653
1693,4/12/2021 13:11,T6-2.D,T6,2,napthalene,11.85,136512,6626068,1.87984147,200,0.517
1829,4/12/2021 13:11,T6-2.D,T6,2,n-decanal,12.04,174761,6626068,10.67217566,200,3.758
401,4/12/2021 13:11,T6-2.D,T6,2,n-heptanal,7.07,145784,6626068,7.753393531,200,2.278
129,4/12/2021 13:11,T6-2.D,T6,2,n-hexanal,5.29,433793,6626068,4.524512422,200,3.955
1557,4/12/2021 13:11,T6-2.D,T6,2,n-nonanal,10.48,361033,6626068,8.477547446,200,6.168
1013,4/12/2021 13:11,T6-2.D,T6,2,n-octanal,8.83,83561,6626068,14.09759369,200,2.374
