Component RT,Base Peak MZ,Component Area,Compound Name,Match Factor,File Name
11.4813128207147,134.05,107304.716495487,"Benzaldehyde, 3-ethyl-",92.6580480063882,T2-4.D
11.4814150833068,134.03,165998.454996919,"Benzaldehyde, 4-ethyl-",80.2229180290122,T1-2.D
11.4815474090717,134.05,119922.657421657,"Benzaldehyde, 3-ethyl-",90.3330819830866,T2-5.D
11.481627453382,105,52825.5513306554,2-Cyano-4-phenylpentane,75.2094169729584,T1-6.D
11.4818733141466,119,78817.9150360138,"Ethanedione, (4-methylphenyl)phenyl-",80.5787089374625,T3-2.D
11.4820299062077,134,97515.8176629398,"Benzaldehyde, 3-ethyl-",93.1469431317381,T3-9.D
11.4821086213737,133.98,86657.0995043998,"Benzaldehyde, 3-ethyl-",84.483239932372,T4-6.D
11.4822193821061,105.06,72654.0628582914,"1,3-Benzenediol, monobenzoate",82.1959063784879,T2-2.D
11.4822353335467,134.03,94390.2526322162,"Benzaldehyde, 3-ethyl-",92.0485200215378,T5-5.D
11.482291224573,134.05,99594.1064435463,"Benzaldehyde, 3-ethyl-",89.9220689439368,T1-3.D
11.4827638209554,105.06,55971.2403319756,"1,3-Benzenediol, monobenzoate",76.6830123054053,T6-7.D
11.4829457994491,134,130348.817207489,"Benzaldehyde, 3-ethyl-",84.6376036024391,T5-1.D
11.4832889046207,134.05,94825.9423563108,"Benzaldehyde, 3-ethyl-",94.1676043427803,T2-9.D
11.4833627707896,134.05,153275.544714911,"Benzaldehyde, 4-ethyl-",81.7612329759021,T3-9.D
11.4835350110136,91,58407.6384787079,"1,2-Benzenediol, o-(2-methylbenzoyl)-",79.613685389357,T3-8.D
11.4837566851672,134.04,172617.692910514,"Benzaldehyde, 4-ethyl-",80.1479812031157,T5-1.D
11.4838397134431,134,135680.493193911,"Benzaldehyde, 3-ethyl-",86.5314746034786,T2-1.D
11.483970154113,134,82166.8078031901,"Benzaldehyde, 3-ethyl-",90.8426898647039,T1-10.D
11.4842544022621,105,337710.463580994,"5-Methylene-4,5,6,6a-tetrahydro-3ah-pentalen-1-one",76.2873289777512,T1-8.D
11.4845725131992,57,211415.941353415,"Spiro[3.5]nona-5,7-dien-1-one, 5,9,9-trimethyl-",76.238952114863,T3-8.D
11.4845801657763,134.04,139155.875907982,"Benzaldehyde, 2,5-dimethyl-",78.23912275087,T1-10.D
11.4847573457326,134,101950.883591368,"Benzaldehyde, 3-ethyl-",89.7256035674626,T2-8.D
11.485644272509,105.06,34784.4876827658,"1,3-Benzenediol, monobenzoate",82.102558020653,T5-5.D
11.4861244063482,134,99598.4254231243,"Benzaldehyde, 3-ethyl-",92.1515310590941,T6-6.D
11.4864424714813,134,144979.46674164,"Benzaldehyde, 3-ethyl-",82.7652704168896,T1-4.D
11.4868525677135,134,84957.3532497665,"Benzaldehyde, 3-ethyl-",79.2744392887834,T1-7.D
11.488617829237,105.06,92148.9664971372,"Benzaldehyde, 3-ethyl-",87.4962040979326,T4-4.D
11.5031227653691,138,50009.9311127663,"Benzene, 1,3-dimethoxy-",80.337619708241,T2-6.D
11.5033140126967,138.09,7384.12573271354,Furfurylmethylamphetamine,78.0499250084625,T6-8.D
11.5036700930261,138.1,39044.1171462085,"4,6-Dimethyl-2-pyrimidinylhydrazine",78.264844832192,T2-6.D
11.5041344960458,138,29275.2271487383,"Benzene, 1,3-dimethoxy-",78.7384764115941,T4-2.D
11.5043102191281,138,42934.7003098525,"4,6-Dimethyl-2-pyrimidinylhydrazine",75.2398107898938,T4-1.D
11.5052111367016,138.05,45945.8382905033,"Benzene, 1,3-dimethoxy-",76.7974123768043,T1-4.D
11.5055625178257,138,33988.8863621273,"Benzene, 1,3-dimethoxy-",77.5630250162278,T1-3.D
11.5056225929028,138.04,47081.779462859,"Benzene, 1,3-dimethoxy-",84.9377991523048,T1-7.D
11.5061213593879,138.09,27474.032448308,"Benzene, 1,3-dimethoxy-",82.1009288184781,T5-5.D
11.5063382190265,138.05,18567.3024848667,"4,6-Dimethyl-2-pyrimidinylhydrazine",78.2684512261513,T2-4.D
11.5865969295207,150.02,4657.01543649,4-Acetoxy-3-methoxystyrene,76.0857897653083,T4-1.D
11.6117952253271,71,106854.657884143,Levomenthol,75.3690311095167,T1-8.D
11.612239748887,81,85610.6913464869,Levomenthol,75.3006422760831,T5-4.D
11.6126352440455,81,81632.3045828108,"Bicyclo[4.1.0]heptane, 3,7,7-trimethyl-",80.355170756832,T2-3.D
11.6126710971419,71.09,118789.065596133,"Cyclohexene, 4-methyl-1-(1-methylethyl)-",75.5400932072731,T2-3.D
11.6129908859038,81,61261.4227957116,"Cyclohexene, 4-methyl-1-(1-methylethyl)-, (R)-",77.519561069548,T1-1.D
11.6132081885329,81.06,45990.6275778919,"Bicyclo[4.1.0]heptane, 3,7,7-trimethyl-",78.2119132874225,T4-9.D
11.6134152735116,71,149556.544682527,Levomenthol,82.9304128202236,T3-8.D
11.6149036506892,71,93341.3527207732,"Bicyclo[4.1.0]heptane, 3,7,7-trimethyl-",75.974244604821,T1-7.D
11.6178032386575,91.05,17714.0901082951,"Ethanol, 2-[methyl(phenylmethyl)amino]-",78.7545093396793,T1-5.D
11.6205818805245,91,6573.00483959865,"Ethanol, 2-[methyl(phenylmethyl)amino]-",75.7088318393315,T4-9.D
11.6215161645676,91,15577.0539490795,"2-Benzyloxy-3-methyl-1,4-butanediol",77.5863599295307,T4-1.D
11.6219196208804,91,13866.0149521225,"Ethanol, 2-[methyl(phenylmethyl)amino]-",75.3519633664514,T4-10.D
11.6219700601069,91.05,14144.466247454,"Ethanol, 2-[methyl(phenylmethyl)amino]-",82.0792307512797,T6-9.D
11.6221128913627,91.05,18632.3772318582,"Ethanol, 2-[methyl(phenylmethyl)amino]-",80.7867647430322,T5-8.D
11.62217961441,91.05,12614.7125618315,"Ethanol, 2-[methyl(phenylmethyl)amino]-",78.0955544250159,T5-10.D
11.6226588913292,91.05,10980.2589661863,"Hydroxylamine, O-(phenylmethyl)-",76.417443266263,T5-9.D
11.6227524682857,91,12200.7111214757,"Ethanol, 2-[methyl(phenylmethyl)amino]-",75.0087303502094,T5-9.D
11.6229554822047,91,12841.6896754386,"Ethanol, 2-[methyl(phenylmethyl)amino]-",80.8857262906321,T3-8.D
11.6230022391798,65,12182.1780458497,"Ethanol, 2-[methyl(phenylmethyl)amino]-",80.1473665765627,T4-3.D
11.6235678174569,91.06,17674.0936661914,"2-Benzyloxy-3-methyl-1,4-butanediol",76.5082870555978,T3-10.D
11.6257807524188,119,56705.7267829777,4'-Methylpropiophenone,76.797378955321,T5-8.D
11.6270252153904,119,37811.5778133068,4'-Methylpropiophenone,75.5201077021057,T1-1.D
11.6271352856561,119.06,26189.8596091489,"1,3-Benzenediol, O,O'-di(2-methylbenzoyl)-",81.4341382667206,T2-2.D
11.6281386648509,119.05,16795.0837773175,"1,3-Benzenediol, O,O'-di(2-methylbenzoyl)-",76.6864359347235,T6-10.D
11.6286397349868,119,12712.3202002602,"1,3-Benzenediol, O,O'-di(2-methylbenzoyl)-",80.3213494425894,T4-6.D
11.629743402713,119.06,16606.9515623489,"1,3-Benzenediol, O,O'-di(2-methylbenzoyl)-",79.3286471867328,T2-4.D
11.6309331135939,119.06,13188.6014752275,"1,3-Benzenediol, O,O'-di(2-methylbenzoyl)-",83.1284953644604,T1-7.D
11.6314027016246,119,11399.4302878504,"1,3-Dithiolane, 2-benzyl-2-methyl-",75.2585852645824,T6-8.D
11.7172871359956,133,46361.8161616695,"Benzaldehyde, 4-ethyl-",93.8088560306575,T3-1.D
11.7177581830347,134,39036.4074839966,"Benzaldehyde, 3-ethyl-",89.827406499467,T1-5.D
11.7181045627189,134,46277.1656610116,"Benzaldehyde, 3-ethyl-",91.4882584311577,T4-7.D
11.7182680243993,133,32716.5112951268,"Benzaldehyde, 3-ethyl-",88.6001286184082,T6-3.D
11.7183067178546,134,53800.1992357881,"Benzaldehyde, 4-ethyl-",90.523288231492,T3-10.D
11.7183392424161,134,39880.5727660809,"Benzaldehyde, 3-ethyl-",89.6686858505393,T1-8.D
11.7183720982205,133,64281.7034678452,"Benzaldehyde, 4-ethyl-",91.0197262688441,T5-3.D
11.7184769749551,134.07,44323.9356978558,"Benzoic acid, 4-ethyl-, 4-cyanophenyl ester",82.6335799739305,T3-10.D
11.7185693994426,134.04,65656.2453829399,"Benzaldehyde, 3-ethyl-",89.8037554413388,T4-3.D
11.7189227448636,134,61160.2728296913,"Benzaldehyde, 3-ethyl-",93.2183559610238,T4-1.D
11.7189768108913,134.08,78447.6329183822,"Benzaldehyde, 4-ethyl-",92.8918605915473,T5-8.D
11.7189769552712,134,77570.6300773176,"Benzaldehyde, 3-ethyl-",92.7265094786961,T5-8.D
11.7190734220145,134.05,55980.8415661038,"Benzaldehyde, 4-ethyl-",81.3117328820488,T1-5.D
11.7190858782878,134,56738.2014996243,"Benzaldehyde, 3-ethyl-",89.1819882382385,T6-2.D
11.7191293278691,134,44654.8932724302,"Benzaldehyde, 3-ethyl-",91.485059439095,T1-1.D
11.7191807041978,134.06,47524.3285496546,"Benzaldehyde, 4-ethyl-",87.4479287251424,T6-8.D
11.7192595799571,134.05,39858.5547078155,"Benzaldehyde, 3-ethyl-",89.0665029641916,T4-9.D
11.7192905663612,133,37712.0524352113,"Benzaldehyde, 3-ethyl-",91.2778179046559,T6-9.D
11.7193086726308,134,45355.3610613976,"Benzaldehyde, 3-ethyl-",88.6278360358549,T6-5.D
11.7193146180194,134.05,46869.6502665575,"Benzaldehyde, 3-ethyl-",90.0801257082235,T2-7.D
11.7195005107026,134,46036.6493722476,"Benzaldehyde, 3-ethyl-",93.0606490987499,T5-10.D
11.7195521581605,134,48727.3332624109,"Benzaldehyde, 3-ethyl-",89.4731311782826,T4-10.D
11.7196192060533,134.05,35303.5096050514,"Benzaldehyde, 3-ethyl-",90.0863066447115,T3-5.D
11.719650862022,133,44140.1838502216,"Benzaldehyde, 2,5-dimethyl-",89.4375614421181,T3-3.D
11.7196539468199,134,30056.7626967682,"1,4-Benzenedicarboxaldehyde",87.8221783365499,T4-9.D
11.7196618233914,134.08,55144.797028713,"Benzaldehyde, 4-ethyl-",87.0589219588894,T5-4.D
11.7196648158754,134,34728.801598809,"Benzaldehyde, 4-ethyl-",88.9697005180994,T4-5.D
11.7197220323111,134.05,31658.1852336901,"Benzaldehyde, 2,5-dimethyl-",85.1422244727404,T2-6.D
11.7197521332454,134,37912.9500344498,"Benzaldehyde, 3-ethyl-",88.3685827771909,T3-7.D
11.7198167044923,134,40968.4293696259,Isophthalaldehyde,77.3404526693925,T5-4.D
11.719946783582,133,43764.2988813825,"Benzaldehyde, 3-ethyl-",90.6774551032765,T4-2.D
11.7201947170603,134,49627.1206273947,"Benzaldehyde, 3-ethyl-",87.3206999067747,T5-7.D
11.7202293114515,134,48706.4624960982,"Benzaldehyde, 3-ethyl-",89.5233445415351,T1-9.D
11.7202886981044,134.07,58471.9356155248,"Benzaldehyde, 4-ethyl-",83.6421671637238,T1-1.D
11.7203483352317,134.06,41601.3783226034,"Benzaldehyde, 2,4-dimethyl-",81.0927078017966,T1-9.D
11.7204022435478,133,34136.7309453899,"Benzaldehyde, 3-ethyl-",76.8060390669912,T1-6.D
11.7204553483523,134.04,44934.4157000367,"Benzaldehyde, 3-ethyl-",89.8257725851128,T2-10.D
11.7205666111837,134.05,56714.8842908485,"Benzaldehyde, 4-ethyl-",81.5069572555752,T6-5.D
11.7205708930262,134,23868.1423615659,"Benzaldehyde, 3-ethyl-",78.2962398994748,T4-6.D
11.7207523657973,133,60144.9606249438,"Benzaldehyde, 3-ethyl-",91.4232776241423,T5-6.D
11.7207556898362,133.02,27757.7526312615,"1,3-Benzenediol, O-(4-ethylbenzoyl)-O'-propargyloxycarbonyl-",75.5889877734487,T3-8.D
11.7207577386612,133.05,86282.6901991964,"Benzaldehyde, 4-ethyl-",78.6631359535116,T5-6.D
11.720815862217,134.04,63879.7336772992,"Benzaldehyde, 4-ethyl-",87.6892895097429,T2-2.D
11.7208835436473,133.05,58989.1948275773,"Benzaldehyde, 3-ethyl-",89.7634639318352,T2-3.D
11.7210586498771,133,49351.1343761709,"Benzaldehyde, 3-ethyl-",88.9521799825233,T6-10.D
11.7212173840024,134,45715.6606778173,"Benzaldehyde, 3-ethyl-",88.9172137994728,T6-1.D
11.7212693662429,134.05,36286.1329300781,"Benzaldehyde, 4-ethyl-",92.4055265369816,T3-4.D
11.72148792887,133,57237.4223140697,"Benzaldehyde, 3-ethyl-",90.4978086710905,T5-9.D
11.7216526722036,133,36140.8114261314,"Benzaldehyde, 2,5-dimethyl-",88.9628287583249,T4-8.D
11.721679910186,134.05,54923.6201709834,"Benzaldehyde, 4-ethyl-",91.909335424037,T5-9.D
11.7219847898927,133,36193.6424811798,"Benzaldehyde, 3-ethyl-",90.9320926234664,T1-2.D
11.7223845275963,134,53407.8308695068,"Benzaldehyde, 3-ethyl-",89.0811642648988,T3-2.D
11.7228230315644,133,62561.4894392378,"Benzaldehyde, 3-ethyl-",90.3166781538073,T6-7.D
11.723135976204,133,42378.6550790467,"Benzaldehyde, 4-ethyl-",87.5481469208529,T5-5.D
11.7234237525151,134,33527.0481114428,"Benzaldehyde, 4-ethyl-",76.8602394849943,T3-9.D
11.7242132488222,134,50859.2102840984,"Benzaldehyde, 3-ethyl-",87.029709422463,T2-5.D
11.7242735246603,134.05,62392.6467841541,"Benzaldehyde, 3-ethyl-",88.2751653155294,T3-6.D
11.7247611608895,134.05,37758.6108911826,"Benzaldehyde, 4-ethyl-",80.6836704887593,T2-4.D
11.7248489526849,133,61467.4398382459,"Benzaldehyde, 4-ethyl-",77.1034067733993,T2-5.D
11.7258159375072,134.04,13733.2463748408,N-Benzyl-N-methyl-2-phenoxyethanamine,80.9937960692006,T1-10.D
11.7262005186572,134,35265.7759749268,"Benzaldehyde, 4-ethyl-",79.8908112272622,T5-1.D
11.8003524942008,55,47340.7477667251,3-Ethyl-2-methyl-1-heptene,75.4848381328209,T6-6.D
11.8047885643003,69.08,73468.6167727486,"Cyclopropane, 1,2-dimethyl-1-pentyl-",82.5040000348754,T1-2.D
11.8081680576762,119.07,46734.2135590163,"Ethanone, 1-(4-methylphenyl)-",76.4739440949952,T3-1.D
11.8082880176693,119.07,36552.4320815487,"Ethanone, 1-(4-methylphenyl)-",79.9573058424895,T3-10.D
11.8086053804224,119.05,34226.184527487,3-(4-Methylbenzoyl)-2-thioxo-4-thiazolyl 4-methylbenzoate,76.1730548421655,T1-8.D
11.8087091839953,119,29381.7898580093,"3-Methylbenzoic acid, 2,5-dichlorophenyl ester",84.1341146478965,T1-4.D
11.8087793022369,119.06,35056.8205306515,"3-Methylbenzoic acid, 2,5-dichlorophenyl ester",76.0677898485673,T5-4.D
11.8088661156127,119.06,35749.678660149,"Ethanone, 1-(4-methylphenyl)-",79.1595230028375,T3-3.D
11.8088672989651,119,39539.7258485376,"Benzaldehyde, 3-ethyl-",75.0671009756437,T5-4.D
11.8089873662255,119.07,55090.4563650174,"Ethanone, 1-(4-methylphenyl)-",80.1858856454339,T5-8.D
11.8092423822521,119,42921.700780134,"1-Pentanone, 1-(4-methylphenyl)-",75.1063587776847,T4-10.D
11.8093304133727,119.06,27607.5731600825,"Ethanone, 1-(4-methylphenyl)-",75.6125391438243,T6-5.D
11.8096444330775,119.07,28507.0623709027,"3-Methylbenzoic acid, 2,5-dichlorophenyl ester",78.306158403573,T4-1.D
11.8097631640798,119.06,37682.8807136038,"Ethanone, 1-(4-methylphenyl)-",77.6181134362555,T1-1.D
11.8100591154177,119.06,24943.875793417,"Ethanone, 1-(4-methylphenyl)-",78.5227841682353,T2-10.D
11.8101598704654,119,23068.6082917648,"Benzaldehyde, 3-ethyl-",76.7191587760814,T1-9.D
11.8103204348312,119.07,26497.866164056,"3-Methylbenzoic acid, 2,5-dichlorophenyl ester",76.3444521376468,T1-6.D
11.8104621022966,119,19830.4978540115,"3-Methylbenzoic acid, 2,5-dichlorophenyl ester",83.165460847079,T5-7.D
11.8109690207563,119.06,39851.5441759084,"Ethanone, 1-(4-methylphenyl)-",78.6178843513611,T2-2.D
11.8112913434282,119,44689.3067523166,"Ethanone, 1-(4-methylphenyl)-",81.4024213433586,T3-8.D
11.8117336197997,119.04,21946.470660842,3-(4-Methylbenzoyl)-2-thioxo-4-thiazolyl 4-methylbenzoate,84.420591059961,T6-1.D
11.8119853496127,119,31498.5041710039,"3-Methylbenzoic acid, 2,5-dichlorophenyl ester",80.196269486983,T2-5.D
11.8121842777057,119.06,27311.6462877572,"1-Pentanone, 1-(4-methylphenyl)-",78.034397030233,T4-8.D
11.8124987192368,119.05,16201.6028955281,"1-Pentanone, 1-(4-methylphenyl)-",82.4705910137666,T6-10.D
11.8148459892045,119.06,19587.0180296972,"1-Pentanone, 1-(4-methylphenyl)-",85.1257273037772,T5-1.D
11.8182446857838,119,15641.0248634202,"3-Methylbenzoic acid, 2-formyl-4,6-dichlorophenyl ester",79.5213811938318,T6-6.D
11.8381980869343,58.08,138234.161755269,2-Decanone,80.8028602782475,T4-7.D
11.838891071686,58.06,148101.230548616,2-Decanone,79.8814993664332,T1-8.D
11.8389559428384,58.09,148356.080639221,2-Decanone,84.2640828884297,T6-5.D
11.8403167154572,58,53263.8822298399,2-Nonanone,75.3324890572024,T6-2.D
11.8408483946411,58.08,14706.3901156189,"Ethylamine, 2-((p-bromo-.alpha.-methyl-.alpha.-phenylbenzyl)oxy)-N,N-dimethyl-",82.2067279793123,T4-6.D
11.8414734308001,58.08,17764.4550343386,"Ethylamine, 2-((p-bromo-.alpha.-methyl-.alpha.-phenylbenzyl)oxy)-N,N-dimethyl-",77.4008357361899,T6-1.D
11.8415823601667,58,22540.2719844065,Etilefrine,76.8859019470132,T2-6.D
11.8423516272223,128,325837.404391311,Azulene,77.291523529723,T4-7.D
11.8423813171158,128,345065.687352849,Azulene,76.3871065535901,T6-5.D
11.8445311863935,128,246591.230077119,14.84 Naphthalene,84.4677253139171,T4-5.D
11.8446686426543,128,203641.171887276,14.84 Naphthalene,81.2427866196668,T2-10.D
11.8456316802375,128,183364.781715012,14.84 Naphthalene,81.5520844371621,T6-10.D
11.8475489287062,128,106168.914941046,Naphthalene,94.5922718199524,T3-5.D
11.8476088300075,128,266537.424559593,14.84 Naphthalene,89.932506857719,T1-5.D
11.8481000536527,128.04,170355.185467123,Naphthalene,97.0247552184436,T5-3.D
11.8481330507996,128,161106.61635545,Naphthalene,96.9499986862158,T6-5.D
11.8481562303572,128.05,178074.445180786,Naphthalene,96.4479078943719,T3-10.D
11.8481841074459,128.05,127961.131671351,Azulene,95.4349010381422,T1-5.D
11.8482218686868,128,245398.991916615,Naphthalene,96.539947357592,T3-1.D
11.848355447652,128,144399.773990271,Azulene,95.7835111609348,T4-3.D
11.8483710575908,128.04,144184.015835201,Naphthalene,96.0774344419594,T4-1.D
11.8485248455743,128,198876.54793054,Naphthalene,96.495633912065,T3-3.D
11.8485568211501,128,150505.888528615,Naphthalene,95.7683421262316,T6-9.D
11.8485628289964,128.04,157242.359745385,Naphthalene,93.6380780332738,T4-7.D
11.8485881257784,128.05,164967.652892776,Azulene,96.2673082709145,T1-8.D
11.8486764633939,128,155935.999516788,"1H-Indene, 1-methylene-",97.1501834629347,T1-4.D
11.8487027369749,128.04,117813.116659008,"1H-Indene, 1-methylene-",95.8546298455467,T2-8.D
11.8487027369749,128,109726.888317108,Naphthalene,92.3608185558865,T2-8.D
11.8487588088488,128,136158.391094669,"1H-Indene, 1-methylene-",95.7032454563841,T2-6.D
11.8487943153151,128,135646.688056593,Naphthalene,95.9842698127285,T4-9.D
11.8488022764109,128,142338.316666858,Naphthalene,94.9652070282928,T5-10.D
11.8488470035097,128,157325.857678242,Naphthalene,96.8574667632095,T2-4.D
11.8488702997441,128,147727.967893028,"1H-Indene, 1-methylene-",96.3910054578826,T1-6.D
11.8489016020135,128,118327.686834536,Naphthalene,96.1426175747472,T3-7.D
11.8489070952254,128.05,152937.780606199,Naphthalene,95.0375939992705,T2-3.D
11.8489161402435,128,95605.6719940853,Naphthalene,94.3461456200776,T6-3.D
11.8489250867228,128,193729.949588024,Naphthalene,95.5117327481379,T5-4.D
11.8489473717148,128.04,122560.461428199,Naphthalene,94.5423841378458,T2-9.D
11.8489563822276,128,95340.9864215815,Naphthalene,95.0301425214966,T4-2.D
11.8489819122191,128,145090.894897867,Naphthalene,95.7929601271558,T6-8.D
11.8489849331337,128.04,152370.777945212,Naphthalene,96.6017885509773,T6-1.D
11.8489937777224,128,158482.032186545,Naphthalene,96.5255701241359,T5-9.D
11.8490330705919,128.04,127057.286101894,Naphthalene,96.5721597042135,T2-10.D
11.8490742270329,128.05,235739.052101621,Naphthalene,96.2440432596461,T4-10.D
11.8491065926781,128,312345.016704214,Naphthalene,96.6851175939676,T5-8.D
11.8491385935685,128,101509.786149359,Naphthalene,96.0561273195378,T4-6.D
11.8491586880961,128,110840.663078763,Naphthalene,94.4682688312762,T6-10.D
11.849222124599,128,110201.846359521,Naphthalene,95.2665739479194,T1-2.D
11.8492800423282,128,130731.850085167,Naphthalene,96.4678596429376,T3-4.D
11.8492802849981,128,33976.5476508376,Naphthalene,89.9812250815059,T5-6.D
11.8492802849981,128.11,32503.8909922743,Azulene,87.5171822811973,T5-6.D
11.8493141966878,128,185520.541889737,Naphthalene,96.4267680833856,T1-1.D
11.8493228682313,128,97817.862726422,Naphthalene,95.3598453636426,T2-7.D
11.8493521031837,128,195454.153897372,14.84 Naphthalene,87.7848521375441,T5-1.D
11.8493932256074,128,281698.677688384,Naphthalene,97.0135198625884,T3-8.D
11.8494015415792,128.12,159858.065368245,Naphthalene,95.8003594873217,T4-5.D
11.8494251549451,128,109477.339200166,Naphthalene,94.2543025010764,T1-3.D
11.849433341374,128,29348.6095455332,Naphthalene,85.2489637303597,T6-2.D
11.8494539021902,128,110388.231894675,Naphthalene,95.788450095146,T1-9.D
11.8494717578725,128.05,141896.414026674,Naphthalene,95.8864075354526,T5-1.D
11.8495071504315,128.05,168880.510705982,Naphthalene,95.4471370262359,T3-2.D
11.8495092419001,128.04,169966.227186333,Naphthalene,96.4400348485475,T4-8.D
11.8496059878453,128,112834.19614695,Naphthalene,93.7728626776772,T4-4.D
11.8496268551798,128,171401.876234457,Naphthalene,97.5138159553472,T2-5.D
11.8496334200476,128,281546.567082768,Naphthalene,96.8473295104639,T2-2.D
11.8496483163993,128,111076.905453316,Naphthalene,95.3412791733842,T6-4.D
11.8497322778436,128,156223.727957488,Naphthalene,96.4632395387783,T3-9.D
11.8498351103954,128.04,220289.520642591,14.84 Naphthalene,83.2289529790296,T5-5.D
11.8498568866539,128,152083.978152903,Azulene,96.2865647637001,T5-7.D
11.84998185955,128,127544.987029147,Naphthalene,95.5776840564056,T5-5.D
11.8500497241671,128.05,131177.793577627,Naphthalene,95.3553936130909,T1-7.D
11.8500960663463,128.04,157362.261221902,Naphthalene,95.4792940134118,T6-7.D
11.8502266922848,128,140401.916593983,Naphthalene,92.0754154536254,T1-10.D
11.8503489791912,128.04,131406.833503182,Naphthalene,94.7390003890697,T2-1.D
11.8504085439339,128.05,107007.738302432,Naphthalene,91.7580158643168,T6-6.D
11.8505229168455,128,151346.134823304,Naphthalene,92.5630315950198,T3-6.D
11.8888193966833,119.06,16878.4833863227,"m-Toluic acid, cyclobutyl ester",76.8135332985421,T3-2.D
11.8890897500279,119,13717.4282818376,"1,3-Benzenediol, O,O'-di(2-methylbenzoyl)-",79.4041221314918,T1-4.D
11.8904511766371,119.05,11242.9740495413,"1,3-Benzenediol, O,O'-di(2-methylbenzoyl)-",82.3730425148129,T6-6.D
11.8907371213011,119.06,11397.2104077421,"3-Methylbenzoic acid, 2,5-dichlorophenyl ester",76.4037449181772,T2-7.D
11.9228855785371,57,239408.117135475,"Octane, 3,5-dimethyl-",77.0507577847705,T3-5.D
11.9231909727564,57.08,143552.821112228,"Octane, 4-ethyl-",93.0532574375139,T3-5.D
11.9234275729423,57.08,117846.592557249,Azetidine,86.0772776309466,T2-4.D
11.9236445913639,57,273901.831852427,"Carbonic acid, prop-1-en-2-yl tridecyl ester",80.6909886777846,T4-9.D
11.9238945014899,57,280327.054400425,Dodecane,93.2062842690213,T3-10.D
11.9239507677065,57,164511.589586205,"Octane, 4-ethyl-",86.7168079701564,T2-4.D
11.9240577451287,57,175318.073640503,"Octane, 2,4,6-trimethyl-",93.4895557639762,T1-5.D
11.924086228068,57.08,114192.397614032,"Octane, 2,4,6-trimethyl-",90.5179209218083,T6-3.D
11.9240956673081,57.08,381122.676582329,"Carbonic acid, prop-1-en-2-yl tridecyl ester",78.8162743970392,T4-8.D
11.924157671318,57.08,245556.872404608,Dodecane,95.3266316295144,T4-1.D
11.9241727472808,57,176589.180140269,"Octane, 2,4,6-trimethyl-",89.48581760219,T6-8.D
11.924209579337,57,220614.375729564,Dodecane,90.7800317798684,T5-10.D
11.9242225731905,57.08,310524.952040921,Dodecane,92.7911346473843,T4-10.D
11.9242439812315,57.08,173088.971493139,"Octane, 3-ethyl-2,7-dimethyl-",89.665967336844,T4-9.D
11.9242869768727,57.08,211983.27961639,Dodecane,89.5458088591645,T6-9.D
11.9242902876414,57,96464.0116110046,"Undecane, 4,7-dimethyl-",84.5609854461424,T6-3.D
11.9243028668417,57,214564.505743485,"Undecane, 5-methyl-",88.8828985556047,T3-1.D
11.9243232089036,57.08,257220.514031566,"Undecane, 5,7-dimethyl-",90.7875424239256,T5-4.D
11.9243666944398,57,296023.48366571,Dodecane,90.8777541371793,T5-3.D
11.924396799947,57,378119.986501265,Dodecane,91.4447435240916,T5-8.D
11.9244116899922,57,223519.645644439,"Undecane, 4,6-dimethyl-",94.0320700274833,T3-7.D
11.9244129102131,57.09,209757.719103872,Dodecane,91.5062787358731,T6-5.D
11.9244500135477,57.07,245032.254337214,Dodecane,92.0899753257726,T1-4.D
11.9244500135477,57,243181.870538072,"Octane, 2,4,6-trimethyl-",91.8299870151268,T1-4.D
11.9244645879232,57.08,155437.676269037,Hexadecane,85.474085000323,T2-6.D
11.9244744507411,57.08,242301.270050617,Dodecane,94.443984244871,T1-6.D
11.924506178986,57.08,144456.552656689,"Undecane, 4,7-dimethyl-",89.2624585860513,T4-2.D
11.9245779246095,57,172911.198724296,"Hexane, 3,3-dimethyl-",93.4018434309925,T4-4.D
11.9245808835946,57,204172.990291774,Dodecane,90.7480354483961,T4-3.D
11.9246083542001,57.08,263845.596848516,"Octane, 2,4,6-trimethyl-",85.4879084505762,T3-3.D
11.9246123175594,57,207626.668581027,Dodecane,92.8267486303196,T4-7.D
11.9246319563289,57,154394.543365302,"Hexane, 3,3-dimethyl-",85.8285449854413,T3-9.D
11.9246375259931,57,234086.696134329,Dodecane,88.1630458460167,T4-8.D
11.9246622153938,57.08,136202.593145008,"3,4-Hexanedione, 2,2,5-trimethyl-",83.7868109116533,T6-10.D
11.9246798572835,57.08,146952.072781959,"Decane, 2,4-dimethyl-",88.9326363818513,T2-8.D
11.9247100441878,57,100991.158532635,"Hexane, 3,3-dimethyl-",91.7777458642273,T4-6.D
11.9247250752533,57,84723.0924584735,"Hexane, 3,3-dimethyl-",92.3254585376078,T6-2.D
11.9247628205941,57,306633.192321453,Dodecane,91.7675156740248,T3-3.D
11.9247720486904,57.08,259399.073079194,"Octane, 2,4,6-trimethyl-",93.1281512169853,T1-8.D
11.9247810431321,43,148263.739050599,"Pentane, 3,3-dimethyl-",79.257825791145,T5-4.D
11.9248309078192,57,229687.171059486,Dodecane,90.5525729030879,T2-3.D
11.9248761636105,57.08,284253.122456767,Dodecane,93.1474401519595,T1-1.D
11.9248835863737,57,191255.069363622,Hexadecane,89.0293583385657,T2-9.D
